gene	SPE_score	SEL_score
CCDC170	0.975	0.816496580927726
CCDC171	0.971428571428571	0.972883373078792
CCDC173	0.963636363636364	0.955813918560292
CCDC174	0.922222222222222	0.790569415042095
CCDC175	0.983333333333333	1.07538950387012
CCDC177	0.984615384615385	1.51535352188732
CCDC178	1	1.52257813267366
CCDC18-AS1	0.992307692307692	0.903507902905251
CCDC18	1	2.41522945769824
CCDC180	0.971428571428571	0.86066296582387
CCDC181	0.983333333333333	1.17610371764081
CCDC182	1	3.16227766016838
CCDC183-AS1	0.891666666666667	0.928559218478941
CCDC183	0.9625	1.57167302786545
CCDC184	0.888888888888889	0.579213123481375
CCDC185	1	3.16227766016838
CCDC186	0.941176470588235	0.429445114343854
CCDC189	0.8625	0.388349888090854
CCDC191	0.976923076923077	0.671854812358213
CCDC192	1	3.16227766016838
CCDC22	0.655555555555556	0.166666666666667
CCDC24	0.991666666666667	0.89192446825262
CCDC25	0.975	0.471404520791032
CCDC26	0.92	2.12438968884444
CCDC27	1	3.16227766016838
CCDC28A	0.96	0.524049968864101
CCDC28B	0.871428571428571	0.733617369235792
CCDC3	1	2.16024689946929
CCDC33	0.929411764705882	1.1314689381448
CCDC34	0.94	0.499432784842929
CCDC36	1	2.24982852570184
CCDC37-AS1	0.983333333333333	2.13490588299618
CCDC38	0.972727272727273	0.903507902905251
CCDC39	1	1.61015297179883
CCDC40	0.9	0.48650425541052
CCDC42	1	1.79161283295523
CCDC43	0.971428571428571	1.10492102890195
CCDC47	1	2.10818510677892
CCDC50	0.992857142857143	0.955813918560292
CCDC51	0.9	0.781735959970572
CCDC57	0.846153846153846	0.495876271055902
CCDC58	0.983333333333333	1.35526185435788
CCDC59	1	1.74801474695025
CCDC6	0.9	0.553283335172488
CCDC61	0.9875	0.819849763747358
CCDC62	0.930769230769231	0.736058048575219
CCDC63	1	2.10818510677892
CCDC65	0.981818181818182	1.02884116142251
CCDC66	1	1.51335700781626
CCDC68	0.94	1.44937726091051
CCDC69	0.933333333333333	0.566557723732532
CCDC7	0.930769230769231	0.516042011088679
CCDC70	1	3.16227766016838
CCDC71	0.955555555555555	0.72975638311578
CCDC71L	0.938461538461538	0.612706637003771
CCDC74A	0.966666666666667	1.65738154335292
CCDC74B	1	3.16227766016838
CCDC77	0.956	0.670257817439032
CCDC78	0.94	1.14867072934085
CCDC8	0.890909090909091	0.846307322936605
CCDC80	0.912	0.576609265934123
CCDC81	1	3.16227766016838
CCDC82	0.864705882352941	0.424918292799399
CCDC83	0.978260869565217	0.625425025550652
CCDC84	0.8	0.415739709641549
CCDC85A	0.984615384615385	1.00615390423749
CCDC85B	0.95	0.765780486227235
CCDC85C	0.918518518518519	0.401879060890937
CCDC86	0.99	1.45011952897035
CCDC87	0.95	1.10492102890195
CCDC88A	0.952631578947368	0.405461580141105
CCDC88B	0.9	1.33333333333333
CCDC88C	0.90952380952381	0.645497224367903
CCDC89	0.964285714285714	1.17556951352638
CCDC9	0.9125	0.566557723732532
CCDC90B	0.9625	1.0883809088526
CCDC91	0.985714285714286	1.14867072934085
CCDC92	0.910526315789474	0.558633449222161
CCDC93	0.9625	0.572291534311729
CCDC94	0.96	1.51335700781626
CCDC96	0.952631578947368	0.838419850555191
CCDC97	0.84	0.519191198238887
CCEPR	0.983333333333333	2.13490588299618
CCER2	1	3.16227766016838
CCHCR1	0.94	1.41911553049387
CCIN	1	3.16227766016838
CCK	1	3.16227766016838
CCKAR	1	2.12438968884444
CCKBR	1	1.74801474695025
CCL1	1	3.16227766016838
CCL11	0.975	2.53859103528797
CCL14	0.95	2.24982852570184
CCL15-CCL14	0.98	1.40545673785261
CCL15	0.98	1.40545673785261
CCL16	1	3.16227766016838
CCL18	1	3.16227766016838
CCL19	0.95	2.24982852570184
CCL2	0.925	0.669212824883581
CCL20	0.9875	1.79161283295523
CCL21	0.957142857142857	1.33333333333333
CCL22	0.966666666666667	2.18898758942728
CCL23	0.95	2.24982852570184
CCL24	0.985714285714286	1.61911326897712
CCL25	0.925	1.78809365290653
CCL28	0.916666666666667	1.36867755038015
CCL3	0.866666666666667	1.35526185435788
CCL4	0.9	1.64570147151096
CCL5	0.91	1.2268164025998
CCL7	1	3.16227766016838
CCL8	0.953333333333333	1.46586504514519
CCM2	0.9125	1.00615390423749
CCM2L	0.93	1.21029798917733
CCNA1	0.976923076923077	1.41911553049387
CCNA2	0.985714285714286	1.11024271620619
CCNB1	0.95	0.785674201318386
CCNB1IP1	0.875	0.573775310549247
CCNB2	0.977777777777778	0.795995487064467
CCNC	0.955	0.954092228480328
CCND1	0.81875	0.395447342667826
CCND2-AS1	0.916666666666667	0.766612766101425
CCND2	0.8	0.471404520791032
CCND3	0.825	0.249476546166232
CCNDBP1	0.91	0.677202072477852
CCNE1	0.952631578947368	1.12687233963802
CCNE2	0.95	0.96421222530079
CCNF	0.9875	0.972883373078792
CCNG1	0.925	0.602338601936834
CCNG2	0.964285714285714	0.943135442506359
CCNH	0.961538461538461	0.972883373078792
CCNI	0.98125	1.00628985261053
CCNI2	0.923076923076923	0.984014214305389
CCNJ	0.983333333333333	0.96421222530079
CCNJL	0.935714285714286	0.665720816107586
CCNK	1	2.24982852570184
CCNL1	0.785714285714286	0.417698447033037
CCNL2	0.958333333333333	0.484278001381509
CCNO	0.966666666666667	0.843685697138191
CCNT1	0.96	1.17610371764081
CCNT2-AS1	1	1.14867072934085
CCNT2	1	1.14867072934085
CCNY	0.939130434782609	0.754285970772414
CCNYL1	0.961111111111111	0.507718207057594
CCP110	0.983333333333333	1.07538950387012
CCPG1	0.969230769230769	0.834197936713045
CCR1	0.94375	1.07082522694727
CCR10	0.875	1.2227832606829
CCR2	0.92	1.54493730478624
CCR3	1	2.62936879248872
CCR4	0.99	2.2040117025416
CCR5	1	2.10818510677892
CCR6	1	3.16227766016838
CCR7	0.945454545454546	1.81941344465287
CCR8	0.99	1.68447783147725
CCR9	0.98	1.79161283295523
CCRL2	0.964285714285714	0.802044171976313
CCS	0.95	1.10492102890195
CCSAP	0.982352941176471	0.881917103688197
CCSER2	0.976923076923077	1.07043604822209
CCT2	0.93	0.73627385707916
CCT3	0.872727272727273	0.282842712474619
CCT4	0.841666666666667	0.442038812711709
CCT5	0.970588235294118	0.851725413488194
CCT6A	0.853333333333333	0.442268025536345
CCT6B	0.954545454545454	0.843685697138191
CCT6P1	0.8	0.51052032415149
CCT6P3	0.88	0.598436898731257
CCT7	1	1.69967317119759
CCT8	0.87	0.412470999152397
CCZ1	0.971428571428571	2.24982852570184
CCZ1B	0.981818181818182	1.95444502565739
CD101	0.964705882352941	1.21341656167736
CD109	0.847619047619048	0.321309176715592
CD14	0.975	0.942809041582063
CD151	0.728571428571429	0.48650425541052
CD160	0.963636363636364	1.69967317119759
CD163	1	3.16227766016838
CD163L1	1	3.16227766016838
CD164	0.866666666666667	0.96421222530079
CD164L2	1	3.16227766016838
CD177	1	3.16227766016838
CD180	0.883333333333333	0.762793578494539
CD19	0.9	1.79161283295523
CD1D	1	1.61015297179883
CD2	0.970588235294118	1.69805160316629
CD200	0.961111111111111	0.966091783079296
CD200R1	0.9875	2.24982852570184
CD200R1L	1	3.16227766016838
CD207	1	3.16227766016838
CD209	0.95	2.12438968884444
CD22	0.983333333333333	1.91070501407037
CD226	0.982352941176471	2
CD244	0.913333333333333	0.767834071266529
CD247	0.982352941176471	1.71593835683117
CD248	0.7	0.333333333333333
CD27-AS1	0.885714285714286	0.215961181290567
CD27	0.933333333333333	1.29099444873581
CD274	0.893333333333333	0.670643704495169
CD276	0.871428571428571	0.733617369235792
CD28	0.96875	1.71619529152705
CD2AP	0.945454545454546	1.07575425288982
CD2BP2	0.866666666666667	0.570104285589459
CD300A	0.871428571428571	0.703414292338922
CD300C	0.966666666666667	1.29099444873581
CD300E	0.977777777777778	2.36480157759111
CD300LB	0.911111111111111	1.33131334876611
CD300LD	0.985714285714286	2.41522945769824
CD300LF	0.9	2.10818510677892
CD300LG	1	1.74801474695025
CD302	0.95	0.741768833866657
CD320	0.97	1.3592162339178
CD33	0.95	2.24982852570184
CD34	0.857142857142857	0.932146221490566
CD36	0.963157894736842	1.4067555614713
CD37	0.942857142857143	1.45011952897035
CD38	0.945	0.704280554572594
CD3D	0.9875	2.48175786188903
CD3E	0.966666666666667	2.41522945769824
CD3EAP	0.7	0.328191636954529
CD3G	1	3.16227766016838
CD4	0.876923076923077	0.820048688815493
CD40	0.95	0.566557723732532
CD40LG	1	3.16227766016838
CD44	0.928571428571429	0.452663205984456
CD46	0.863636363636364	0.413449115297362
CD47	0.939130434782609	0.556082859892287
CD48	0.955	1.10786949517439
CD5	0.993333333333333	1.95877654559053
CD52	0.845454545454545	1.11422466255215
CD53	0.6	0.90267093384844
CD55	0.933333333333333	0.666666666666667
CD58	0.947826086956522	0.740778532671621
CD59	0.8875	0.623147003218459
CD6	0.991666666666667	1.95444502565739
CD63	0.8	0.351364184463153
CD68	0.933333333333333	1.4142135623731
CD69	0.933333333333333	1.37885262733232
CD7	0.946666666666667	1.3447838503956
CD70	0.95	1.86587284708296
CD72	0.971428571428571	1.33024333304207
CD74	0.923076923076923	0.460586915422339
CD79A	0.92	1.42964881967547
CD79B	0.966666666666667	1.34943975572124
CD80	0.871428571428571	1.2219065248846
CD81-AS1	0.88125	0.606091526731326
CD81	0.88125	0.606091526731326
CD82	0.91	0.565772473564811
CD83	0.93125	0.580378235730526
CD84	0.964285714285714	1.45624603294366
CD86	0.9375	2.1159672857208
CD8A	0.98	2.10818510677892
CD9	0.825	0.713248623996353
CD93	0.945833333333333	0.674774173372036
CD96	0.95	1.65738154335292
CD99	0.925	1.09281996686086
CD99L2	0.927272727272727	0.677202072477852
CD99P1	0.980769230769231	1.20170611362998
CDA	0.95	1.22977464562104
CDADC1	0.933333333333333	0.666666666666667
CDAN1	1	1.74801474695025
CDC123	0.969565217391304	0.666666666666667
CDC14A	0.942105263157895	0.720082299823096
CDC14B	0.95	0.846197011762656
CDC16	0.918918918918919	0.365933841759867
CDC20	0.938461538461538	0.351364184463153
CDC20B	0.95	0.823257300310472
CDC23	1	1.61015297179883
CDC25A	0.975	0.816496580927726
CDC25B	0.85	0.432049379893857
CDC25C	1	2.10818510677892
CDC26	0.99375	0.484278001381509
CDC27	0.941176470588235	0.908058051774484
CDC34	0.92	0.573775310549247
CDC37	1	1.40545673785261
CDC37L1-AS1	0.955555555555555	0.72975638311578
CDC37L1	0.955555555555555	0.72975638311578
CDC40	0.9	1.41911553049387
CDC42	0.9	0.635641726163728
CDC42BPA	0.966666666666667	0.86066296582387
CDC42BPB	0.965217391304348	0.736382523366191
CDC42BPG	0.935714285714286	0.846307322936605
CDC42EP1	0.792857142857143	0.620639345775135
CDC42EP2	0.841666666666667	0.61675829676129
CDC42EP3	0.939285714285714	0.81312957037408
CDC42EP4	0.844444444444444	0.504131221186263
CDC42EP5	0.9	1.09713431434064
CDC42P3	1	3.16227766016838
CDC42SE1	0.814285714285714	0.52704627669473
CDC42SE2	0.90625	0.892537891159016
CDC45	0.99	0.904026296374321
CDC5L	0.9375	1.02884116142251
CDC6	0.904761904761905	0.493864798324795
CDC7	1	1.1653431646335
CDC73	0.95	0.90267093384844
CDCA2	0.966666666666667	1.53659074288215
CDCA3	0.828571428571429	0.839542885193361
CDCA4	0.939285714285714	0.526395200131552
CDCA5	0.983333333333333	1.17610371764081
CDCA7	0.98	0.627310543924234
CDCA7L	0.942105263157895	0.521157306647048
CDCA8	0.966666666666667	1.09713431434064
CDCP1	0.942105263157895	1.36986977843755
CDCP2	0.966666666666667	1.67186688731157
CDH1	0.9375	1.44138146898002
CDH10	1	3.16227766016838
CDH11	0.9	0.893650441230301
CDH12	1	2.41522945769824
CDH13	0.977777777777778	2.28582086856316
CDH15	0.942105263157895	0.720082299823096
CDH16	0.954545454545454	1.32418738183923
CDH17	1	3.16227766016838
CDH18	1	2.41522945769824
CDH19	1	3.16227766016838
CDH2	0.991666666666667	1.28461282562824
CDH23	0.96875	1.67157252278105
CDH24	0.863636363636364	0.371573762722806
CDH26	1	2.24982852570184
CDH3	0.964285714285714	1.03642494650821
CDH4	0.985714285714286	2.18898758942728
CDH5	0.936363636363636	1.42964881967547
CDH6	0.979166666666667	0.925983175224038
CDH7	1	3.16227766016838
CDH9	1	2.13490588299618
CDHR1	0.988888888888889	1.88561808316413
CDHR2	0.91	1.17556951352638
CDHR3	0.95	1.72848324290045
CDHR5	0.985714285714286	1.84466196843155
CDIP1	0.927777777777778	0.442038812711709
CDIPT-AS1	0.955555555555555	0.519191198238887
CDIPT	0.945454545454546	0.73627385707916
CDK1	0.988888888888889	0.74535599249993
CDK10	0.966666666666667	0.623609564462324
CDK11A	0.888888888888889	0.537884551465119
CDK11B	0.888888888888889	0.537884551465119
CDK12	0.96	1.17610371764081
CDK13	0.925	0.96421222530079
CDK14	0.952941176470588	0.966091783079296
CDK15	1	1.79161283295523
CDK16	0.96	0.96421222530079
CDK17	0.98	0.740161810804124
CDK18	0.957142857142857	0.628539361054709
CDK19	0.936363636363636	0.899626503814157
CDK2	1	2.10818510677892
CDK20	0.985	1.00513280489274
CDK2AP1	0.95	0.972883373078792
CDK2AP2	0.866666666666667	1.35526185435788
CDK3	0.95	1.61015297179883
CDK4	1	0.96421222530079
CDK5	0.890909090909091	0.616581083657468
CDK5R1	0.836363636363636	0.596151838155859
CDK5R2	0.95625	0.962432331355594
CDK5RAP1	0.982352941176471	0.849836585598797
CDK5RAP2	0.894117647058824	0.362655862183996
CDK5RAP3	0.88421052631579	0.532504809554888
CDK6	0.882352941176471	0.598268746518342
CDK7	0.977777777777778	0.670786170338747
CDK8	0.93	0.558048998853243
CDK9	0.964285714285714	0.460839492511007
CDKAL1	0.92	0.463579835938731
CDKL1	0.888235294117647	0.493441207202749
CDKL2	0.973333333333333	0.975224007697354
CDKL3	0.9	0.52704627669473
CDKL4	0.975	1.18634202800348
CDKL5	0.915384615384615	0.65734219812218
CDKN1A	0.920833333333333	0.291085013263854
CDKN1B	0.84	0.371573762722806
CDKN1C	0.907407407407407	0.311409174397208
CDKN2A-AS1	1	3.16227766016838
CDKN2A	0.99375	1.61809263025708
CDKN2AIP	0.926666666666667	0.413449115297362
CDKN2AIPNL	0.885714285714286	0.415739709641549
CDKN2B-AS1	0.972727272727273	1.00734265720506
CDKN2B	0.975	0.86066296582387
CDKN2C	0.8	0.65734219812218
CDKN2D	0.966666666666667	1.29099444873581
CDKN3	0.961538461538461	1.1653431646335
CDNF	0.986206896551724	0.729094239701761
CDO1	0.944444444444444	1.02131478997749
CDON	0.976	0.918080611016626
CDPF1	0.933333333333333	0.395447342667826
CDR2	0.868421052631579	0.324963796811018
CDR2L	0.854545454545454	0.699467430825447
CDRT4	1	3.16227766016838
CDS1	0.992307692307692	0.767834071266529
CDS2	0.942857142857143	1.00045903146783
CDT1	0.961111111111111	0.736357401145817
CDV3	0.921428571428571	0.805536398239638
CDX1	1	3.16227766016838
CDX2	1	3.16227766016838
CDYL	0.95	0.853313019410515
CDYL2	0.989473684210526	0.853313019410515
CEACAM1	0.98	1.61015297179883
CEACAM16	1	3.16227766016838
CEACAM18	1	3.16227766016838
CEACAM19	0.985714285714286	2.10818510677892
CEACAM21	0.966666666666667	1.64570147151096
CEACAM3	0.925	2.13490588299618
CEACAM4	0.925	2.13490588299618
CEACAM5	1	3.16227766016838
CEACAM6	1	3.16227766016838
CEACAM7	1	3.16227766016838
CEBPA-AS1	0.918518518518519	0.772341060108026
CEBPA	0.918518518518519	0.772341060108026
CEBPB-AS1	0.947826086956522	0.590936840285279
CEBPB	0.947826086956522	0.590936840285279
CEBPD	0.874074074074074	0.509399833286182
CEBPE	0.9	1.33333333333333
CEBPG	0.92962962962963	0.581518917325765
CEBPZ	0.98	1.1653431646335
CEBPZOS	0.966666666666667	0.986013297183269
CECR2	0.954545454545454	1.67186688731157
CECR3	0.94	0.857969178415583
CECR6	0.9	1.15470053837925
CECR7	0.9625	1.73813701814545
CEL	1	2.24982852570184
CELA1	1	3.16227766016838
CELA2A	1	3.16227766016838
CELA3A	1	3.16227766016838
CELA3B	1	2.24982852570184
CELF1	0.985714285714286	1.84466196843155
CELF2-AS1	0.977777777777778	2.11904651358147
CELF2-AS2	0.963636363636364	1.6996731711976
CELF2	0.990909090909091	1.91646536785115
CELF3	0.9625	1.31739788601722
CELF4	1	2.62936879248872
CELF5	1	3.16227766016838
CELF6	1	1.24721912892465
CELP	1	3.16227766016838
CELSR1	1	3.16227766016838
CELSR2	0.955555555555555	1.3592162339178
CELSR3-AS1	0.733333333333333	0.670786170338747
CELSR3	0.8	0.819849763747358
CEMIP	0.969565217391304	1.14395890455411
CEMP1	0.942857142857143	1.00045903146783
CEND1	1	2.24982852570184
CENPA	0.907142857142857	0.553494117813825
CENPB	0.891666666666667	0.38873012632302
CENPBD1	0.95	0.819849763747358
CENPBD1P1	0.6	0.816496580927726
CENPC	1	1.35526185435788
CENPE	0.983333333333333	1.51335700781626
CENPF	0.960869565217391	0.566727937863977
CENPH	0.975	0.666666666666667
CENPI	1	2.24982852570184
CENPJ	0.994444444444444	0.721221220740157
CENPK	0.877777777777778	0.52704627669473
CENPL	0.916666666666667	0.904026296374321
CENPM	0.955555555555555	0.72975638311578
CENPN	0.975	1.4142135623731
CENPO	1	1.74801474695025
CENPP	0.966666666666667	1.22977464562104
CENPQ	1	1.1653431646335
CENPS	0.95	0.90267093384844
CENPT	0.85	0.6478835438717
CENPU	0.9	0.592348877759092
CENPV	0.875	0.268358828633138
CENPW	0.965	0.741768833866657
CENPX	0.973333333333333	0.388349888090854
CEP104	0.985714285714286	0.733617369235792
CEP112	1	3.16227766016838
CEP120	0.969230769230769	0.786760888146623
CEP126	0.958823529411765	1.0243938285881
CEP128	1	3.16227766016838
CEP131	0.957142857142857	0.881917103688197
CEP135	0.981818181818182	1.02884116142251
CEP152	0.971428571428571	0.899626503814157
CEP162	0.95	0.63071801355283
CEP164	0.85	0.666666666666667
CEP170	0.928571428571429	1.1653431646335
CEP170B	0.923076923076923	1.08550627890284
CEP19	0.972727272727273	1.07538950387012
CEP192	0.936363636363636	0.682929219058732
CEP250	0.914285714285714	0.89192446825262
CEP290	0.968421052631579	0.573488351136175
CEP295	0.9375	0.519191198238887
CEP295NL	0.909090909090909	1.46255866663993
CEP350	0.966666666666667	0.671854812358213
CEP41	0.939130434782609	0.541290770659452
CEP44	1	2.10818510677892
CEP55	0.847619047619048	0.453964337927512
CEP57	0.957142857142857	0.942809041582063
CEP57L1	0.8	0.86066296582387
CEP63	0.94	0.718674512944181
CEP68	0.864	0.186526260104172
CEP70	0.933333333333333	0.544331053951817
CEP72	0.961666666666667	0.295392378288085
CEP76	0.972727272727273	0.96421222530079
CEP78	0.976	0.514558542537867
CEP83-AS1	0.99	0.670786170338747
CEP83	0.99	0.670786170338747
CEP85	0.9	0.573775310549247
CEP85L	0.98	1.10492102890195
CEP89	0.911111111111111	0.889945546502762
CEP95	1	1.61015297179883
CEP97	0.963636363636364	0.471404520791032
CEPT1	0.942857142857143	0.670786170338747
CER1	1	3.16227766016838
CERCAM	0.95	1.0243938285881
CERK	0.926923076923077	0.38131963485137
CERKL	0.963636363636364	1.4142135623731
CERNA1	0.957894736842105	0.762039474667208
CERS1	0.977777777777778	1.45011952897035
CERS2	0.688888888888889	0.222506108742855
CERS3-AS1	1	2.24982852570184
CERS4	0.91	0.943135442506359
CERS5	0.966666666666667	1.0243938285881
CERS6-AS1	1	3.16227766016838
CERS6	0.978260869565217	0.729986176988376
CES1	0.971428571428571	1.69320436306111
CES1P1	1	3.16227766016838
CES2	0.928571428571429	0.52704627669473
CES3	0.99	1.38534902432272
CES4A	0.94	0.671854812358212
CETN2	0.936363636363636	0.573775310549247
CETN3	0.925	1.35526185435788
CETN4P	0.96875	0.759586419936851
CETP	0.977777777777778	1.31739788601722
CFAP100	0.983333333333333	2.13490588299618
CFAP126	0.736363636363636	0.440958551844098
CFAP157	0.98	1.79161283295523
CFAP161	0.99	1.98479065379549
CFAP20	0.875	0.682929219058732
CFAP206	0.816666666666667	0.484278001381509
CFAP221	0.97948717948718	0.642617378160244
CFAP36	0.96	0.524049968864101
CFAP43	0.981818181818182	1.14956470622871
CFAP44	0.983333333333333	0.989997849492868
CFAP45	0.972727272727273	1.26884881852136
CFAP46	1	2.10818510677892
CFAP52	0.866666666666667	0.690065559342354
CFAP53	0.936363636363636	0.899626503814157
CFAP54	0.927272727272727	0.654082522186219
CFAP57	0.918181818181818	0.408248290463863
CFAP58-AS1	0.872222222222222	0.213559764822174
CFAP58	0.872222222222222	0.213559764822174
CFAP61	0.952631578947368	0.553283335172488
CFAP65	1	2.24982852570184
CFAP69	0.935714285714286	0.870772109321728
CFAP70	0.983333333333333	1.17610371764081
CFAP73	0.9	0.710472166011108
CFAP74	1	3.16227766016838
CFAP77	1	2.10818510677892
CFAP97	0.9375	0.451456842606641
CFAP99	0.86	0.489078246157195
CFB	0.966666666666667	1.29099444873581
CFD	0.938888888888889	0.716894994460353
CFDP1	0.866666666666667	0.470200420431702
CFH	0.95	1.52257813267366
CFI	0.975	1.69967317119759
CFL1	1	1.1653431646335
CFL1P1	0.957142857142857	0.666666666666667
CFL2	0.94	0.595766960820201
CFLAR-AS1	0.788888888888889	0.470200420431702
CFLAR	0.76	0.484278001381509
CFP	0.942857142857143	1.68447783147725
CFTR	0.988235294117647	1.34642693714736
CGB2	1	2.10818510677892
CGGBP1	0.94	1.29099444873581
CGN	0.94	0.893650441230301
CGNL1	0.955555555555555	1.16847328889808
CGREF1	1	2.41522945769824
CGRRF1	0.953846153846154	0.523383645269344
CH17-340M24.3	0.888888888888889	0.460839492511007
CH17-360D5.1	0.976470588235294	1.71619529152705
CH25H	0.972	0.703414292338922
CHAC1	0.876923076923077	0.412834137840643
CHAC2	0.956521739130435	0.535448819422164
CHAD	1	2.12438968884444
CHADL	0.966666666666667	2.41522945769824
CHAF1A	0.811111111111111	0.633286617191204
CHAF1B	0.953846153846154	0.579213123481375
CHAMP1	0.956	0.602919281337026
CHCHD1	0.971428571428571	0.972883373078792
CHCHD10	0.923076923076923	0.76825265395354
CHCHD2	0.91578947368421	0.308606699924184
CHCHD3	0.99	1.45011952897035
CHCHD4	0.890909090909091	0.460586915422339
CHCHD5	0.95	0.759586419936851
CHCHD6	0.990476190476191	0.76825265395354
CHCHD7	0.944444444444444	0.690065559342354
CHD1	0.966666666666667	2.41522945769824
CHD1L	0.916666666666667	0.795995487064467
CHD2	0.76	0.326143135944435
CHD3	0.8125	0.210019952843325
CHD4	0.866666666666667	0.416950017033768
CHD6	0.938095238095238	0.558048998853243
CHD7	0.9125	0.63071801355283
CHD8	1	1.29099444873581
CHD9	0.769230769230769	0.291085013263854
CHDH	0.928571428571429	1.1653431646335
CHEK1	0.9875	0.972883373078792
CHEK2	0.955555555555555	0.519191198238887
CHEK2P2	1	3.16227766016838
CHERP	0.983333333333333	0.838419850555191
CHFR	0.88	0.558760270138963
CHGB	1	1.63299316185545
CHI3L1	0.915	0.953849436581364
CHI3L2	0.945454545454546	1.21029798917733
CHIAP2	0.975	2.53859103528797
CHIC1	0.930769230769231	0.558760270138963
CHIC2	0.961538461538461	0.776895443089001
CHID1	0.936363636363636	0.731422876227093
CHIT1	1	3.16227766016838
CHKA	0.85	0.702728368926307
CHKB-AS1	0.884615384615385	0.578331323880529
CHKB-CPT1B	0.884615384615385	0.578331323880529
CHKB	0.884615384615385	0.578331323880529
CHL1-AS1	1	3.16227766016838
CHL1-AS2	0.992307692307692	2.21313334068995
CHL1	1	2.16024689946929
CHM	0.988235294117647	0.523383645269344
CHML	1	2.18898758942728
CHMP1A	0.977777777777778	0.670786170338747
CHMP1B	0.871428571428571	0.638737904864829
CHMP1B2P	0.96	2.13490588299618
CHMP2A	0.9	1.1653431646335
CHMP2B	0.970588235294118	1.04534474610063
CHMP3	0.938461538461538	0.612706637003771
CHMP4A	1	2.10818510677892
CHMP4B	0.945454545454546	1.03940064946655
CHMP4C	0.99	1.16971267064356
CHMP5	0.9375	0.633286617191203
CHMP6	0.8875	0.447605063222586
CHMP7	0.98	2.10818510677892
CHN1	0.933333333333333	0.783156008298049
CHN2	0.977777777777778	1.24574574491482
CHORDC1	1	1.61015297179883
CHP1	0.966666666666667	0.986013297183269
CHP2	0.988888888888889	1.63299316185545
CHPF	0.9	0.553283335172488
CHPF2	0.9	0.314269680527354
CHPT1	0.963636363636364	0.444444444444444
CHRAC1	0.9	0.314269680527354
CHRD	0.990909090909091	1.5112745009706
CHRDL1	1	2.10818510677892
CHRDL2	1	3.16227766016838
CHRM1	0.966666666666667	1.74801474695025
CHRM2	1	3.16227766016838
CHRM3-AS1	1	3.16227766016838
CHRM3-AS2	0.985714285714286	1.64570147151096
CHRM4	0.9875	2.48175786188903
CHRNA1	0.988888888888889	2.21108319357027
CHRNA5	0.984615384615385	0.720082299823096
CHRNA6	0.933333333333333	1.64053589558149
CHRNA7	0.923076923076923	0.923451149105739
CHRNA9	0.995652173913044	1.39166389443059
CHRNB1	0.775	1.09087422493244
CHRNB3	1	3.16227766016838
CHRNB4	1	3.16227766016838
CHRND	1	2.11904651358147
CHRNE	0.833333333333333	0.671854812358213
CHRNG	1	2.10818510677892
CHST1	0.975	1.09994388184574
CHST10	0.958333333333333	0.623147003218459
CHST11	0.924	0.342169387595037
CHST12	0.92	0.282065670587552
CHST13	0.953333333333333	1.18917678002113
CHST14	0.978571428571429	0.73627385707916
CHST15	0.945	0.635228193021158
CHST2	0.966666666666667	0.638737904864829
CHST3	0.9	0.619575222866541
CHST4	0.971428571428571	1.77236831318599
CHST5	1	3.16227766016838
CHST6	0.966666666666667	1.32418738183923
CHST7	0.876470588235294	0.368003104621106
CHST9	0.985714285714286	2.18898758942728
CHSY1	0.838709677419355	0.228756248719132
CHSY3	0.98	0.86066296582387
CHTF18	0.930769230769231	0.635641726163728
CHTF8	0.9625	1.24574574491482
CHTOP	0.96	0.690065559342354
CHUK	0.942857142857143	1.24574574491482
CHURC1-FNTB	0.971428571428571	0.553494117813825
CHURC1	0.971428571428571	0.553494117813825
CIAO1	0.9	0.52704627669473
CIAPIN1	0.927777777777778	0.653176023590858
CIART	0.78	0.60380736442456
CIB1	0.93	0.522467160567617
CIB2	0.972727272727273	0.647689071844545
CIB3	0.955555555555555	1.77831188557946
CIB4	1	3.16227766016838
CIC	0.685714285714286	0.195740073171568
CIDEB	0.933333333333333	0.942809041582063
CIDEC	0.98	2.10818510677892
CIDECP	0.846666666666667	0.407682457495518
CIITA	0.933333333333333	0.606091526731326
CILP	0.991666666666667	1.20540095113263
CILP2	1	1.65738154335292
CINP	0.923529411764706	0.415739709641549
CIPC	0.875	0.418207029282823
CIR1	0.978571428571429	0.623147003218459
CIRBP-AS1	0.55	0.321015122870115
CIRBP	0.38	0.19422386077225
CISD1	0.94	1.64570147151096
CISD2	0.983333333333333	1.51335700781626
CISD3	0.884615384615385	0.405461580141105
CISH	0.876923076923077	0.573562066660903
CISTR	0.9875	1.10492102890195
CIT	0.928571428571429	0.686060501957137
CITED1	1	3.16227766016838
CITED2	0.884615384615385	0.855156428384189
CITED4	0.923076923076923	0.581518917325765
CIZ1	0.9875	0.972883373078792
CKAP2	1	1.69967317119759
CKAP2L	0.954545454545454	0.461165492107889
CKAP4	0.954545454545454	0.843685697138191
CKAP5	0.916666666666667	0.795995487064467
CKB	0.881818181818182	0.837950173833242
CKLF-CMTM1	0.869230769230769	0.444444444444444
CKLF	0.869230769230769	0.444444444444444
CKM	1	3.16227766016838
CKMT2-AS1	0.883333333333333	0.48650425541052
CKMT2	0.952631578947368	0.903507902905251
CKS1B	0.82	0.690065559342354
CKS2	0.983333333333333	1.51335700781626
CLASP1	0.945454545454546	0.786760888146623
